,Unnamed: 0,price,bedrooms,bathrooms,sqft_lot,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,district,grades,grade_num,total_sch,total_student,transport_dist,medical_emerg_dist,entertain_dist,job_center_dist,zip,prop_crime,viol_crime,totalcrime_percapita
119,119,784000.0,3,3.5,111078,3950,1.5,0.0,3,9,2460,1490.0,northshore,A,12,39,23500,5.977423701110929,3.98363066342067,2.39625074027621,5.977423701110929,98052,77.13147242154055,17.59138844701802,94.72286086855857
120,120,453246.0,3,2.5,2287,2010,2.0,0.0,3,8,1390,620.0,issaquah,A+,13,27,"20,897",3.32824762555325,2.26722818994292,2.0532262787410303,3.32824762555325,98029,33.82359964547456,13.529439858189823,47.353039503664384
121,121,675000.0,4,3.5,2278,2140,3.0,0.0,3,9,2140,0.0,seattle,A-,11,108,"55,271",5.06417670328828,1.54715703174198,1.99530851645076,5.06417670328828,98107,0.0,13.470219499920795,13.470219499920795
122,122,199000.0,3,1.75,17390,1320,1.0,0.0,4,7,1320,0.0,federal way,C+,7,46,"23,489",2.2128912494731803,1.53165987414026,1.77980220044893,2.2128912494731803,98003,122.3728455859312,70.21392779520643,192.58677338113762
123,123,220000.0,4,1.75,7840,2020,1.0,0.0,3,7,1010,1010.0,federal way,C+,7,46,"23,489",2.39710619533412,1.96366342590437,2.09676677790257,2.39710619533412,98003,122.3728455859312,70.21392779520643,192.58677338113762
124,124,452000.0,4,2.25,10002,2590,1.0,0.0,4,8,1340,1250.0,northshore,A,12,39,23500,5.79573047128814,3.41239099301098,3.3754779055563398,5.79573047128814,98028,29.999052887044567,12.856736951590529,42.8557898386351
125,125,382500.0,2,1.0,4440,1190,1.0,0.0,3,6,1190,0.0,seattle,A-,11,108,"55,271",5.20022008083116,2.93215294136595,2.63557024523511,5.20022008083116,98125,23.132246335198694,27.758695602238436,50.890941937437134
126,126,519950.0,3,2.25,1249,1170,3.0,0.0,3,8,1170,0.0,seattle,A-,11,108,"55,271",5.10346946202453,1.4623530250178,2.06829248276099,5.10346946202453,98107,0.0,13.470219499920795,13.470219499920795
127,127,665000.0,2,1.0,3200,1110,1.0,0.0,3,7,1110,0.0,seattle,A-,11,108,"55,271",4.05391563574735,1.75840179574681,0.862701589653372,4.05391563574735,98119,11.318552938098268,18.86425489683045,30.182807834928717
128,128,527700.0,5,2.5,9375,2820,1.0,0.0,4,8,1550,1270.0,bellevue,A+,13,31,"21,609",4.30412671743,2.02481900112834,2.58850791287356,4.30412671743,98006,17.938569777820305,10.250611301611604,28.18918107943191
129,129,205000.0,3,1.0,8579,1610,1.0,0.0,4,7,1010,600.0,renton,B-,8,29,"16,425",4.07858093120953,2.55354816395947,1.95325239811573,4.07858093120953,98058,789.7351246089206,188.0321725259335,977.7672971348541
130,130,420000.0,3,1.0,8097,1060,1.0,0.0,4,7,940,120.0,seattle,A-,11,108,"55,271",4.91097564310879,1.27054577765065,2.42863023171741,4.91097564310879,98133,30.14211343357435,54.25580418043383,84.39791761400818
131,131,500000.0,4,2.25,8517,2030,1.0,0.0,4,8,1380,650.0,bellevue,A+,13,31,"21,609",4.60064785615973,2.81043777531565,2.787282487054,4.60064785615973,98006,17.938569777820305,10.250611301611604,28.18918107943191
132,132,921500.0,4,2.5,315374,3670,2.0,0.0,4,9,3670,0.0,northshore,A,12,39,23500,8.850193805052779,7.176313508842269,3.7389324296597697,8.850193805052779,98077,477.48017002472,141.75192547608876,619.2320955008088
133,133,890000.0,4,1.0,4000,2550,2.0,0.0,3,8,2370,180.0,seattle,A-,11,108,"55,271",3.8278574338856,1.67572982705985,0.975357842827587,3.8278574338856,98109,13.195848427734456,23.752527169922015,36.94837559765647
134,134,430000.0,2,2.5,60984,2420,2.0,0.0,3,7,2420,0.0,issaquah,A+,13,27,"20,897",4.76422013720263,4.9957529961475595,4.65458879329102,4.76422013720263,98027,318.2653854952511,54.65163185271989,372.917017347971
135,135,258000.0,5,2.0,12500,2260,1.0,0.0,4,8,1130,1130.0,federal way,C+,7,46,"23,489",3.22519668684321,2.9739427228264703,1.67994515627202,3.22519668684321,98032,131.41235292208776,59.001464577263896,190.41381749935167
136,136,511000.0,3,1.0,3455,1430,1.0,0.0,3,7,980,450.0,seattle,A-,11,108,"55,271",3.04056604873783,1.48164611321906,1.57058421686806,3.04056604873783,98103,7.368066028186903,29.472264112747613,36.84033014093452
137,137,532170.0,3,2.0,3090,1360,2.0,0.0,3,8,1360,0.0,seattle,A-,11,108,"55,271",3.7080039496755295,1.88384026410889,1.70476587186239,3.7080039496755295,98103,7.368066028186903,29.472264112747613,36.84033014093452
138,138,560000.0,3,1.0,5000,1110,1.5,0.0,3,7,1110,0.0,seattle,A-,11,108,"55,271",3.8661169392805697,1.62564026768618,1.44172559021924,3.8661169392805697,98107,0.0,13.470219499920795,13.470219499920795
139,139,2250000.0,4,3.25,19850,5180,2.0,0.0,3,12,3540,1640.0,bellevue,A+,13,31,"21,609",4.085771870038,1.7932363913191598,2.39688198218294,4.085771870038,98006,17.938569777820305,10.250611301611604,28.18918107943191
140,140,350000.0,1,1.0,5100,700,1.0,0.0,3,7,700,0.0,seattle,A-,11,108,"55,271",2.87891211785959,1.89723521546015,1.31608204374936,2.87891211785959,98115,3.6982479661207934,7.396495932241589,11.094743898362381
141,141,215000.0,3,1.0,7669,1180,1.0,0.0,4,7,1180,0.0,renton,B-,8,29,"16,425",4.232781333646519,2.4434890627657,2.111250063526,4.232781333646519,98058,789.7351246089206,188.0321725259335,977.7672971348541
142,142,650000.0,5,3.5,25245,3960,2.0,0.0,3,9,2500,1460.0,renton,B-,8,29,"16,425",3.7372049625727097,2.72653491010568,2.62232578369496,3.7372049625727097,98056,16.286731601503636,8.143365800751818,24.430097402255456
143,143,320000.0,4,2.75,7500,2640,1.0,0.0,3,8,1620,1020.0,federal way,C+,7,46,"23,489",4.05578299785644,3.4504597263842,2.92922435842902,4.05578299785644,98023,0.0,1.9586023155340844,1.9586023155340844
144,144,247000.0,3,2.0,7198,1270,1.5,0.0,3,7,1270,0.0,enumclaw,B,9,10,"4,183",1.53568633182533,1.64904851004669,0.312403465625918,1.53568633182533,98022,341.67568091801775,113.89189363933924,455.567574557357
145,145,320000.0,4,1.75,11180,1760,1.0,0.0,4,8,1760,0.0,renton,B-,8,29,"16,425",6.0994964195135,4.01151516903049,3.09166058052058,6.0994964195135,98059,311.36759343912894,91.43334093053785,402.8009343696668
146,146,255000.0,5,2.25,8632,2060,1.0,0.0,3,7,1030,1030.0,highline,C+,7,40,"19,213",1.95718391860881,3.83901868996876,4.95615234861521,1.95718391860881,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
147,147,438000.0,3,1.75,9660,1780,1.0,0.0,3,7,1780,0.0,lake washington,A+,13,55,"30,675",0.676312449635951,0.813712834958187,0.880023857657894,0.676312449635951,98034,6.585031591030553,2.1950105303435183,8.780042121374072
148,148,900000.0,3,2.5,16603,3400,2.0,0.0,3,10,3400,0.0,issaquah,A+,13,27,"20,897",5.3900276513584195,3.0178178842634,1.88930850309259,5.3900276513584195,98075,20.278386557473773,0.0,20.278386557473773
149,149,441000.0,3,2.75,7280,1910,1.0,0.0,3,7,1160,750.0,lake washington,A+,13,55,"30,675",3.07851377443725,3.1669669675204504,2.0740715820918,3.07851377443725,98034,6.585031591030553,2.1950105303435183,8.780042121374072
150,150,420000.0,3,2.0,38332,2020,1.0,0.0,4,7,1010,1010.0,issaquah,A+,13,27,"20,897",9.58125204757593,7.36232195322981,5.97935926176418,9.58125204757593,98027,318.2653854952511,54.65163185271989,372.917017347971
151,151,370000.0,3,1.75,7000,1580,1.0,0.0,3,7,1180,400.0,lake washington,A+,13,55,"30,675",1.39081125157053,1.4432567479749,0.941004094580611,1.39081125157053,98034,6.585031591030553,2.1950105303435183,8.780042121374072
152,152,269950.0,2,1.75,7250,1340,1.0,0.0,5,5,700,640.0,highline,C+,7,40,"19,213",4.71671048461384,2.3617966549917204,1.99162774711956,4.71671048461384,98198,26.59749261713449,37.23648966398829,63.83398228112277
153,153,807100.0,4,2.5,4499,2680,2.0,0.0,3,9,2680,0.0,bellevue,A+,13,31,"21,609",4.86428823376606,2.36200566827922,2.99836525516819,4.86428823376606,98006,17.938569777820305,10.250611301611604,28.18918107943191
154,154,653000.0,3,2.5,9750,2680,1.0,0.0,4,8,1610,1070.0,lake washington,A+,13,55,"30,675",3.08950735212304,2.80659152422684,1.71348712548986,3.08950735212304,98034,6.585031591030553,2.1950105303435183,8.780042121374072
155,155,284000.0,3,1.75,21000,1560,1.0,0.0,3,7,1560,0.0,highline,C+,7,40,"19,213",0.827910489630799,2.87729559604006,4.9211118014952495,0.827910489630799,98166,36.45145288428728,54.67717932643093,91.12863221071821
156,156,272000.0,3,1.75,7140,2160,1.0,0.0,4,7,1670,490.0,federal way,C+,7,46,"23,489",3.96346830018017,3.64704087219293,2.87768096486915,3.96346830018017,98023,0.0,1.9586023155340844,1.9586023155340844
157,157,917500.0,4,2.5,35003,3880,2.0,0.0,3,10,2570,1310.0,lake washington,A+,13,55,"30,675",4.0531964683528,5.98194367654843,1.85683535904718,4.0531964683528,98033,12.75226693861301,5.100906775445204,17.853173714058215
158,158,673000.0,4,2.25,8190,2590,2.0,0.0,4,8,2590,0.0,bellevue,A+,13,31,"21,609",5.12041014368016,2.48136654510325,3.15990261755936,5.12041014368016,98006,17.938569777820305,10.250611301611604,28.18918107943191
159,159,425000.0,3,2.5,1100,1120,2.0,0.0,3,8,820,300.0,seattle,A-,11,108,"55,271",3.10879585531792,0.738445263201833,0.729459333465646,3.10879585531792,98122,17.69885856742563,26.54828785113844,44.24714641856407
160,160,399950.0,5,2.75,5400,1970,1.0,0.0,3,7,1320,650.0,seattle,A-,11,108,"55,271",2.36707992451803,1.42174952666569,1.05300610882795,2.36707992451803,98144,58.65372171207985,52.788349540871856,111.4420712529517
161,161,385000.0,3,1.0,4800,1220,1.0,0.0,3,6,1220,0.0,seattle,A-,11,108,"55,271",3.18264518216863,0.881497096079184,0.746976892385253,3.18264518216863,98122,17.69885856742563,26.54828785113844,44.24714641856407
162,162,269950.0,3,1.5,7560,1950,1.0,0.0,4,7,1320,630.0,enumclaw,B,9,10,"4,183",1.27300007164322,2.26254709861778,0.339599639597821,1.27300007164322,98022,341.67568091801775,113.89189363933924,455.567574557357
163,163,260000.0,3,2.5,5797,1670,2.0,0.0,3,7,1670,0.0,kent,B,9,44,"27,291",3.74949037444101,3.1977080437833,1.83839555942953,3.74949037444101,98030,8.129690018171482,8.129690018171482,16.259380036342964
164,164,470000.0,4,3.0,5125,2380,1.5,0.0,4,7,1680,700.0,seattle,A-,11,108,"55,271",4.39497876785006,1.25352174939292,2.29540885405135,4.39497876785006,98126,211.4556382241143,99.50853563487732,310.9641738589916
165,165,163500.0,2,1.5,3419,1050,2.0,0.0,3,7,1050,0.0,tahoma,A,12,9,"8,906",1.34046531983857,1.8128395158819,0.601813061141001,1.34046531983857,98038,257.41397001283934,123.11102913657534,380.52499914941467
166,166,835000.0,4,2.75,13412,3130,2.0,0.0,3,9,2140,990.0,northshore,A,12,39,23500,4.62949800611164,2.81239037158874,1.43651091194573,4.62949800611164,98052,77.13147242154055,17.59138844701802,94.72286086855857
167,167,1100000.0,5,3.0,12850,4090,1.0,0.0,4,10,2090,2000.0,lake washington,A+,13,55,"30,675",2.7682493970225495,4.3556382996056,1.21538479556505,2.7682493970225495,98033,12.75226693861301,5.100906775445204,17.853173714058215
168,168,269000.0,4,1.75,10000,1490,1.0,0.0,4,8,1100,390.0,federal way,C+,7,46,"23,489",4.51591802840384,4.05686502061909,3.42476647076595,4.51591802840384,98023,0.0,1.9586023155340844,1.9586023155340844
169,169,560000.0,3,2.5,8744,1900,2.0,0.0,3,8,1900,0.0,lake washington,A+,13,55,"30,675",10.2268914645618,11.169664152625801,0.733692016894638,10.2268914645618,98074,34.277996056247986,10.283398816874401,44.56139487312239
170,170,585188.0,3,2.25,10026,2230,1.0,0.0,3,8,1430,800.0,northshore,A,12,39,23500,4.70055588533039,2.39986067396412,1.3251176094283101,4.70055588533039,98052,77.13147242154055,17.59138844701802,94.72286086855857
171,171,305000.0,3,1.75,9480,1650,1.0,0.0,3,7,1220,430.0,lake washington,A+,13,55,"30,675",1.17392247879053,1.41392026486964,1.04328792822491,1.17392247879053,98034,6.585031591030553,2.1950105303435183,8.780042121374072
172,172,166950.0,3,1.0,8820,1190,1.0,0.0,3,6,1190,0.0,renton,B-,8,29,"16,425",3.44611028751299,2.49737726454256,1.65751690902026,3.44611028751299,98058,789.7351246089206,188.0321725259335,977.7672971348541
173,173,799000.0,3,2.5,9897,2140,1.0,0.0,4,8,2140,0.0,mercer island,A+,13,6,"4,522",2.71867440988392,2.0573461447138,0.89006419670383,2.71867440988392,98040,0.0,8.100445524503849,8.100445524503849
174,174,400000.0,3,2.5,7508,2180,1.0,0.0,4,7,1420,760.0,seattle,A-,11,108,"55,271",6.81177950997833,1.15778177127786,3.64481640192162,6.81177950997833,98133,30.14211343357435,54.25580418043383,84.39791761400818
175,175,230000.0,3,1.0,10228,1060,1.0,0.0,3,7,1060,0.0,shoreline,A,12,19,"9,899",1.97813424595429,1.57604730791821,0.975505503162256,1.97813424595429,98155,14.356814151729937,14.356814151729937,28.713628303459874
176,176,256883.0,3,2.5,5025,1690,2.0,0.0,3,8,1690,0.0,federal way,C+,7,46,"23,489",3.20812965583788,3.6292943409937695,1.87006577948784,3.20812965583788,98023,0.0,1.9586023155340844,1.9586023155340844
177,177,423000.0,4,2.0,6480,1970,1.5,0.0,5,7,1130,840.0,seattle,A-,11,108,"55,271",2.2649672005136896,1.7859314125465802,2.2472539511405496,2.2649672005136896,98108,256.55847332709567,106.57044276663977,363.1289160937354
178,178,440000.0,3,2.5,66211,1910,2.0,0.0,3,7,1910,0.0,snoqualmie valley,A-,11,13,"7,214",3.5091349261212303,5.12061520989617,4.467976324728481,3.5091349261212303,98024,972.701062255506,230.81042155215397,1203.51148380766
179,179,385000.0,3,1.75,155073,1350,1.0,0.0,4,7,1350,0.0,tahoma,A,12,9,"8,906",3.9830563763098903,4.32688474336525,3.16276628640541,3.9830563763098903,98038,257.41397001283934,123.11102913657534,380.52499914941467
180,180,297000.0,3,2.5,14952,1940,2.0,0.0,3,8,1940,0.0,kent,B,9,44,"27,291",4.01604168081567,2.21321435323459,2.49159031423514,4.01604168081567,98042,268.5737792314582,93.59389276247785,362.1676719939361
181,181,470000.0,3,1.0,5000,1010,1.0,0.0,3,7,1010,0.0,seattle,A-,11,108,"55,271",5.9527068529656395,2.29559722526344,2.3968502628638904,5.9527068529656395,98107,0.0,13.470219499920795,13.470219499920795
182,182,226500.0,3,1.5,7370,1300,1.0,0.0,4,7,900,400.0,federal way,C+,7,46,"23,489",3.68881335308769,3.34808820642117,2.72003210219778,3.68881335308769,98023,0.0,1.9586023155340844,1.9586023155340844
183,183,274250.0,3,1.0,8450,910,1.0,0.0,4,6,910,0.0,renton,B-,8,29,"16,425",4.02683745723986,2.57027718801123,2.2820639684989,4.02683745723986,98059,311.36759343912894,91.43334093053785,402.8009343696668
184,184,840000.0,4,1.75,11010,2480,1.0,0.0,4,9,1630,850.0,mercer island,A+,13,6,"4,522",3.1693811865421,2.52439611839336,0.637302574497073,3.1693811865421,98040,0.0,8.100445524503849,8.100445524503849
185,185,677900.0,3,2.5,4587,2440,2.0,0.0,3,8,2440,0.0,northshore,A,12,39,23500,4.57766452104483,3.13995251962225,1.8784584318139,4.57766452104483,98052,77.13147242154055,17.59138844701802,94.72286086855857
186,186,425000.0,3,1.0,5864,1010,1.0,0.0,3,7,1010,0.0,seattle,A-,11,108,"55,271",3.94014520951028,1.89036453359515,1.6461644161188,3.94014520951028,98116,10.981204277925787,14.641605703901053,25.62280998182684
187,187,180250.0,2,0.75,9600,900,1.0,0.0,3,6,900,0.0,highline,C+,7,40,"19,213",1.00282460798287,2.33331081077015,3.9565074985772095,1.00282460798287,98166,36.45145288428728,54.67717932643093,91.12863221071821
188,188,464000.0,6,3.0,3404,2300,2.0,0.0,3,7,1600,700.0,seattle,A-,11,108,"55,271",3.92664366059997,0.366278381493372,1.79987255473402,3.92664366059997,98133,30.14211343357435,54.25580418043383,84.39791761400818
189,189,625504.0,3,2.25,1566,1270,2.0,0.0,3,8,1060,210.0,seattle,A-,11,108,"55,271",3.42912440897061,1.61426335923185,0.98731556875853,3.42912440897061,98105,18.06773913393521,23.488060874115767,41.55580000805098
190,190,592500.0,4,2.5,12032,2240,1.0,0.0,3,9,2240,0.0,lake washington,A+,13,55,"30,675",11.4268346041254,12.8259846842791,1.31875050173149,11.4268346041254,98074,34.277996056247986,10.283398816874401,44.56139487312239
191,191,465000.0,3,2.5,17936,2714,2.0,0.0,3,9,2714,0.0,federal way,C+,7,46,"23,489",2.27646302600594,1.4932038569716,1.5571669649379,2.27646302600594,98001,730.8116910345483,270.2624366844745,1001.0741277190227
192,192,477000.0,4,2.75,6270,1720,2.0,0.0,3,8,1720,0.0,seattle,A-,11,108,"55,271",3.62459984156034,1.1910497166385101,3.53342340482167,3.62459984156034,98118,32.61598151293552,59.116466492195634,91.73244800513115
193,193,280000.0,2,1.0,16400,850,1.0,0.0,3,6,850,0.0,tukwila,C+,7,8,"3,046",3.0129908374553698,1.25337626044091,1.76810472496093,3.0129908374553698,98168,647.6296302740069,225.02385458673118,872.6534848607381
194,194,445838.0,3,2.5,5692,2250,2.0,0.0,3,8,2250,0.0,highline,C+,7,40,"19,213",5.73925356034212,5.20972399174645,6.4892411547921105,5.73925356034212,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
195,195,1070000.0,2,2.25,14864,3900,1.0,0.0,3,8,1950,1950.0,seattle,A-,11,108,"55,271",2.9956341744901605,1.91076628439174,1.46107787127612,2.9956341744901605,98144,58.65372171207985,52.788349540871856,111.4420712529517
196,196,467000.0,2,1.5,10800,1320,1.0,0.0,4,8,1320,0.0,seattle,A-,11,108,"55,271",5.68959903402395,2.11478282505843,2.66101078682216,5.68959903402395,98177,14.641437777476597,4.880479259158865,19.52191703663546
197,197,686000.0,4,2.5,6440,2760,2.0,0.0,3,10,2760,0.0,issaquah,A+,13,27,"20,897",3.56574058758037,1.95897323598764,0.722745185479167,3.56574058758037,98075,20.278386557473773,0.0,20.278386557473773
198,198,279950.0,3,2.0,9750,1750,1.0,0.0,3,7,1350,400.0,highline,C+,7,40,"19,213",6.495554590846111,1.65075841639017,1.92034423767339,6.495554590846111,98198,26.59749261713449,37.23648966398829,63.83398228112277
199,199,527000.0,4,2.25,19436,2330,2.0,0.0,3,8,2330,0.0,northshore,A,12,39,23500,5.54881220266774,1.23201868083366,2.0291449800279997,5.54881220266774,98011,5.604548965795383,0.0,5.604548965795383
200,200,325000.0,3,2.25,16020,2220,1.0,0.0,4,8,1780,440.0,kent,B,9,44,"27,291",5.6829719792877995,2.84996605586395,2.70150660908887,5.6829719792877995,98030,8.129690018171482,8.129690018171482,16.259380036342964
201,201,328000.0,3,2.25,8379,2020,2.0,0.0,3,7,2020,0.0,tahoma,A,12,9,"8,906",1.99360419353442,2.62170390580721,1.25518538725374,1.99360419353442,98038,257.41397001283934,123.11102913657534,380.52499914941467
202,202,390000.0,3,2.25,7500,1250,1.0,0.0,5,7,1250,0.0,highline,C+,7,40,"19,213",5.40811995167439,4.8030125648568704,6.36176393106444,5.40811995167439,98146,1633.8459198023832,549.1632423552895,2183.0091621576726
203,203,235000.0,3,1.0,15246,1430,1.0,0.0,4,7,980,450.0,kent,B,9,44,"27,291",6.861723605969501,4.593162152230639,3.64433857599152,6.861723605969501,98031,10.228578033310388,12.785722541637984,23.014300574948372
204,204,516500.0,3,2.5,4729,1480,2.0,0.0,3,7,1480,0.0,lake washington,A+,13,55,"30,675",8.08784778365891,9.067519637414689,3.42406938395648,8.08784778365891,98053,516.4919935656775,220.0705016062452,736.5624951719227
205,205,655000.0,2,1.75,15798,1450,2.0,1.0,3,7,1230,220.0,highline,C+,7,40,"19,213",3.38637001164351,3.8526122079475,4.97036712362024,3.38637001164351,98166,36.45145288428728,54.67717932643093,91.12863221071821
206,206,500000.0,4,2.75,15347,2280,1.0,0.0,5,7,2280,0.0,renton,B-,8,29,"16,425",3.9245178107710696,2.87416667364051,2.72136494404466,3.9245178107710696,98059,311.36759343912894,91.43334093053785,402.8009343696668
207,207,315000.0,6,2.75,7350,2940,1.0,0.0,3,8,1780,1160.0,federal way,C+,7,46,"23,489",2.28784057104206,1.6934915072771901,1.85422656028874,2.28784057104206,98023,0.0,1.9586023155340844,1.9586023155340844
208,208,213000.0,2,1.0,10200,1000,1.0,0.0,3,6,1000,0.0,snoqualmie valley,A-,11,13,"7,214",3.58177585672956,5.83842513028661,4.27522527956074,3.58177585672956,98024,972.701062255506,230.81042155215397,1203.51148380766
209,209,475000.0,3,1.5,5280,2480,1.5,0.0,5,7,1620,860.0,seattle,A-,11,108,"55,271",1.90506509109453,1.71624508422578,2.17445947082536,1.90506509109453,98108,256.55847332709567,106.57044276663977,363.1289160937354
210,210,1030000.0,5,4.0,28040,3760,2.0,0.0,3,10,3760,0.0,lake washington,A+,13,55,"30,675",3.9523708862099802,5.84453917336344,1.78458942017767,3.9523708862099802,98033,12.75226693861301,5.100906775445204,17.853173714058215
211,211,416000.0,3,2.0,94300,2220,1.0,0.0,5,7,1640,580.0,kent,B,9,44,"27,291",5.67589501015687,9.483023205658938,9.672261631016891,5.67589501015687,98010,32.06749052325487,16.033745261627434,48.101235784882306
212,212,410000.0,4,1.0,4740,1970,1.5,0.0,3,7,1670,300.0,seattle,A-,11,108,"55,271",3.3916761762815897,1.08643926745015,0.876660710405499,3.3916761762815897,98122,17.69885856742563,26.54828785113844,44.24714641856407
213,213,800000.0,3,3.5,221284,3830,2.0,0.0,3,10,3530,300.0,northshore,A,12,39,23500,9.81029028355307,7.227865882143309,5.017697767890169,9.81029028355307,98077,477.48017002472,141.75192547608876,619.2320955008088
